Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_880.jpg;0;0.2976689;0;2.049749;102.2822;89.96009;0.7214038;64.52589;5.016318E-05
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_57_947.jpg;0;0.4999679;0;2.060299;102.3352;90.07053;0.6180082;64.51639;0.0007959768
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_58_047.jpg;0;0.603234;0;2.095467;102.4256;90.25879;0.5327402;64.50193;-7.828375E-05
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_58_147.jpg;0;0.30036;0;2.128273;102.5174;90.45044;0.5004623;64.49133;-0.0002172737
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_58_246.jpg;0;0.0002819896;0;2.136199;102.6092;90.64188;0.4376128;64.48251;-0.0001280364
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_58_346.jpg;-1.531531;0;0;2.125478;102.7007;90.83122;0.3201798;64.35033;-0.002636448
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_58_447.jpg;-5.989499;0;0;2.112759;102.7965;91.01588;0.1502099;63.43349;359.8828
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_58_546.jpg;-1.454307;0;0;2.100432;102.892;91.19906;359.965;62.85161;359.7872
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_58_647.jpg;0;0;0;2.088738;102.9859;91.38254;359.8213;62.78413;359.7762
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_58_746.jpg;0;0;0;2.076507;103.0796;91.56545;359.7114;62.78913;359.8017
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_58_847.jpg;0;0.3009451;0;2.069937;103.1738;91.74907;359.6609;62.79367;359.8447
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_58_947.jpg;0;0.602748;0;2.088097;103.2701;91.93655;359.7319;62.79416;359.8904
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_59_046.jpg;0;0.305769;0;2.119648;103.3685;92.12787;359.8979;62.79435;359.9352
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_59_146.jpg;0;0.004946887;0;2.127637;103.4669;92.31921;0.04905386;62.79456;359.9769
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_59_247.jpg;-4.52538;0;0;2.116454;103.5685;92.50618;0.1277947;62.15134;359.9123
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_59_347.jpg;-9.024885;0;0;2.10206;103.6759;92.68616;0.110296;60.59588;359.6995
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_59_447.jpg;-4.560796;0;0;2.089347;103.7841;92.86249;0.009943768;59.38005;359.5079
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_59_547.jpg;-0.04833072;0;0;2.078719;103.8899;93.0389;359.9034;59.0629;359.4419
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_59_647.jpg;0;0;0;2.066644;103.9948;93.21505;359.8222;59.05531;359.4572
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_59_746.jpg;0;0.300711;0;2.060183;104.1003;93.39161;359.7878;59.05867;359.5084
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_59_847.jpg;0;0.4010339;0;2.07857;104.2078;93.57121;359.8481;59.05921;359.579
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_00_59_946.jpg;0;0.1005718;0;2.094498;104.3163;93.75224;359.944;59.05951;359.6619
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_00_047.jpg;-4.51242;0;0;2.088555;104.428;93.92947;0.0006237283;58.42278;359.6495
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_00_147.jpg;-8.9964;0;0;2.07444;104.5454;94.09985;-0.004254221;56.88017;359.4893
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_00_246.jpg;-10.55772;0;0;2.057019;104.6693;94.26311;359.9801;54.72021;359.2328
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_00_347.jpg;-6.039044;0;0;2.045171;104.7947;94.42403;359.9826;53.20271;359.0406
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_00_447.jpg;-1.560375;0;0;2.03417;104.9188;94.58482;359.9859;52.59132;358.9849
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_00_547.jpg;0;0.302637;0;2.028351;105.0422;94.74646;-5.61623E-05;52.51688;359.0297
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_00_646.jpg;0;0.6007651;0;2.047375;105.1676;94.91087;0.07540186;52.51986;359.1358
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_00_747.jpg;0;0.902853;0;2.091098;105.2974;95.08072;0.2667837;52.52822;359.2924
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_00_846.jpg;0;0.602952;0;2.148048;105.4311;95.25583;0.5402373;52.54129;359.4884
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_00_913.jpg;0;0.40407;0;2.171527;105.5121;95.36207;0.6986743;52.55103;359.6158
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_01_013.jpg;0;0.102114;0;2.188488;105.6468;95.53867;0.887212;52.56884;359.826
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_01_114.jpg;0;0.3983971;0;2.191669;105.7813;95.71462;0.9922256;52.57935;0.001481573
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_01_212.jpg;0;0.09531605;0;2.207119;105.9164;95.88914;0.9937733;52.55381;0.06814063
/Users/ralfinito/PycharmProjects/rover/RoboND-Rover-Project/record_testrun/IMG/robocam_2017_08_29_01_01_01_313.jpg;-4.471334;0;0;2.201285;106.0534;96.0587;0.8828024;51.90448;0.03187545
